entidad,codigo_adjudicacion,fecha_adjudicacion,fecha_finalizacion,plazo_gestion,tramo_gestion,rango_deuda,casos_activos_abiertos,importe_asignado,importe_base_deuda,telefonos_total,telefonos_contactados,telefonos_sin_contacto,contactado_sin_llamada,contactado_1_a_3_intentos,contactado_4_a_6_intentos,contactado_mayor_6_intentos,sin_contacto_sin_llamada,sin_contacto_1_a_3_intentos,sin_contacto_4_a_6_intentos,sin_contacto_mayor_6_intentos,llamadas_total
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","3) $10.001 a $20.000",165,2317266.23,2317266.23,280,127,153,1,7,3,116,139,3,1,10,1759
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","4) $20.001 a $35.000",99,2692330.49,2692330.49,174,92,82,1,7,3,81,78,1,0,3,1198
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","5) $35.001 a $50.000",45,1873168.09,1873168.09,68,31,37,0,2,0,29,33,0,1,3,488
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","6) $50.001 a $100.000",39,2677865.78,2677865.78,78,51,27,6,3,2,40,26,0,0,1,641
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","7) $100.001 a $500.000",10,1903307.62,1903307.62,12,9,3,0,3,0,6,2,0,0,1,126
AUSO,132,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","8) >$500.000",1,979960.54,979960.54,1,1,0,0,0,0,1,0,0,0,0,16
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","1) MENOR A $5.000",152,330799.21,330799.21,261,101,160,101,0,0,0,160,0,0,0,0
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","2) $5.001 a $10.000",21,139479.92,139479.92,47,23,24,9,2,1,11,23,0,0,1,142
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","3) $10.001 a $20.000",9,137333.76,137333.76,16,4,12,0,1,0,3,10,1,0,1,63
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","4) $20.001 a $35.000",11,314873.27,314873.27,15,7,8,0,1,0,6,7,0,0,1,75
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","5) $35.001 a $50.000",1,36954.90,36954.90,1,0,1,0,0,0,0,1,0,0,0,0
AUSO,133,2025-06-03,2029-06-02,358,"5) 181 a 360 dias","6) $50.001 a $100.000",1,65415.80,65415.80,2,2,0,0,0,0,2,0,0,0,0,40
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","1) MENOR A $5.000",1299,2783661.59,2783661.59,2743,1026,1717,1013,12,1,0,1716,1,0,0,21
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","2) $5.001 a $10.000",255,1804812.46,1804812.46,477,226,251,97,14,8,107,226,16,1,8,1645
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","3) $10.001 a $20.000",168,2348478.56,2348478.56,281,151,130,0,8,5,138,93,30,1,6,1995
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","4) $20.001 a $35.000",110,2872488.42,2872488.42,191,97,94,0,8,3,86,73,15,0,6,1287
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","5) $35.001 a $50.000",40,1700527.93,1700527.93,78,47,31,1,3,0,43,23,8,0,0,598
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","6) $50.001 a $100.000",34,2201655.55,2201655.55,85,58,27,1,3,2,52,25,2,0,0,702
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","7) $100.001 a $500.000",12,1979108.97,1979108.97,22,14,8,0,2,1,11,5,3,0,0,179
AUSO,134,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","8) >$500.000",1,531172.24,531172.24,2,2,0,0,1,0,1,0,0,0,0,21
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","1) MENOR A $5.000",212,396815.05,396815.05,654,167,487,163,4,0,0,487,0,0,0,5
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","2) $5.001 a $10.000",28,191378.73,191378.73,63,27,36,14,0,2,11,34,1,0,1,162
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","3) $10.001 a $20.000",12,168976.82,168976.82,15,8,7,0,0,0,8,5,1,1,0,120
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","4) $20.001 a $35.000",10,254489.77,254489.77,18,8,10,1,1,0,6,8,1,0,1,109
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","5) $35.001 a $50.000",7,306750.12,306750.12,9,6,3,0,1,1,4,3,0,0,0,80
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","6) $50.001 a $100.000",4,276394.61,276394.61,307,39,268,32,1,0,6,268,0,0,0,91
AUSO,135,2025-07-03,2029-07-02,328,"5) 181 a 360 dias","7) $100.001 a $500.000",2,225201.80,225201.80,3,2,1,0,0,0,2,1,0,0,0,41
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","1) MENOR A $5.000",1615,3286706.43,3286706.43,2784,1083,1701,1076,7,0,0,1700,1,0,0,8
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","2) $5.001 a $10.000",353,2474139.89,2474139.89,643,285,358,157,8,14,106,348,0,1,9,1526
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","3) $10.001 a $20.000",205,2909964.43,2909964.43,359,180,179,4,6,8,162,164,2,1,12,2262
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","4) $20.001 a $35.000",117,3079586.11,3079586.11,198,98,100,1,8,5,84,86,2,2,10,1183
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","5) $35.001 a $50.000",45,1879748.92,1879748.92,65,39,26,0,1,1,37,24,1,1,0,441
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","6) $50.001 a $100.000",50,3305768.24,3305768.24,79,44,35,1,2,4,37,31,1,0,3,537
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","7) $100.001 a $500.000",15,2165193.63,2165193.63,25,15,10,0,2,0,13,10,0,0,0,188
AUSO,136,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","8) >$500.000",1,612847.02,612847.02,2,1,1,0,0,0,1,1,0,0,0,15
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","1) MENOR A $5.000",264,502059.42,502059.42,484,203,281,202,1,0,0,281,0,0,0,1
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","2) $5.001 a $10.000",15,112439.08,112439.08,24,11,13,3,0,1,7,13,0,0,0,119
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","3) $10.001 a $20.000",16,227531.66,227531.66,29,16,13,0,1,0,15,11,0,0,2,214
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","4) $20.001 a $35.000",7,176470.49,176470.49,12,6,6,0,0,1,5,6,0,0,0,83
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","5) $35.001 a $50.000",4,162487.36,162487.36,6,4,2,0,1,1,2,2,0,0,0,32
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","6) $50.001 a $100.000",5,317047.78,317047.78,6,5,1,0,0,0,5,1,0,0,0,77
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","7) $100.001 a $500.000",2,356311.36,356311.36,3,3,0,0,0,0,3,0,0,0,0,55
AUSO,137,2025-08-06,2029-08-05,294,"5) 181 a 360 dias","8) >$500.000",1,1189452.71,1189452.71,2,1,1,0,0,0,1,1,0,0,0,19
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","1) MENOR A $5.000",2290,3986579.09,3986579.09,4085,1342,2743,1334,8,0,0,2743,0,0,0,9
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","2) $5.001 a $10.000",350,2445532.76,2445532.76,624,309,315,175,10,8,116,303,0,2,10,1716
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","3) $10.001 a $20.000",255,3613739.91,3613739.91,439,202,237,2,17,7,176,220,1,1,15,2597
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","4) $20.001 a $35.000",160,4212354.39,4212354.39,320,141,179,18,9,4,110,170,0,1,8,1509
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","5) $35.001 a $50.000",62,2547753.49,2547753.49,108,55,53,0,4,2,49,49,0,0,4,708
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","6) $50.001 a $100.000",64,4242349.44,4242349.44,101,51,50,0,2,0,49,44,1,2,3,752
AUSO,138,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","7) $100.001 a $500.000",16,2316670.14,2316670.14,30,17,13,0,1,0,16,10,0,0,3,290
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","1) MENOR A $5.000",352,503363.87,503363.87,610,194,416,193,1,0,0,416,0,0,0,1
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","2) $5.001 a $10.000",22,144688.30,144688.30,87,23,64,6,4,6,7,60,0,2,2,163
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","3) $10.001 a $20.000",21,303677.85,303677.85,43,27,16,1,0,1,25,15,0,0,1,318
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","4) $20.001 a $35.000",13,359436.87,359436.87,18,9,9,0,0,0,9,8,1,0,0,134
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","5) $35.001 a $50.000",1,41666.27,41666.27,2,1,1,0,0,0,1,1,0,0,0,13
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","6) $50.001 a $100.000",4,282605.90,282605.90,7,4,3,0,1,0,3,2,0,0,1,44
AUSO,139,2025-09-02,2029-09-01,267,"5) 181 a 360 dias","7) $100.001 a $500.000",3,825914.18,825914.18,3,3,0,0,0,0,3,0,0,0,0,41
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","1) MENOR A $5.000",1326,2771778.93,2771778.93,2213,779,1434,772,5,1,1,1434,0,0,0,19
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","2) $5.001 a $10.000",285,1992106.70,1992106.70,605,269,336,175,6,3,85,330,1,2,3,1161
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","3) $10.001 a $20.000",199,2805854.10,2805854.10,332,144,188,0,7,8,129,173,1,1,13,1899
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","4) $20.001 a $35.000",120,3132951.99,3132951.99,208,90,118,1,7,4,78,109,0,1,8,1175
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","5) $35.001 a $50.000",75,3135287.42,3135287.42,157,75,82,8,4,2,61,78,1,0,3,883
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","6) $50.001 a $100.000",70,4618655.32,4618655.32,118,61,57,3,4,0,54,51,0,0,6,822
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","7) $100.001 a $500.000",13,2077962.14,2077962.14,17,7,10,0,0,0,7,8,1,0,1,113
AUSO,140,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","8) >$500.000",1,3912453.37,3912453.37,4,4,0,2,0,0,2,0,0,0,0,40
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","1) MENOR A $5.000",180,346079.80,346079.80,674,148,526,148,0,0,0,526,0,0,0,0
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","2) $5.001 a $10.000",14,98970.99,98970.99,73,13,60,6,4,2,1,55,1,3,1,50
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","3) $10.001 a $20.000",15,195890.05,195890.05,26,15,11,0,1,1,13,8,1,0,2,194
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","4) $20.001 a $35.000",12,322302.47,322302.47,17,11,6,0,1,1,9,6,0,0,0,140
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","5) $35.001 a $50.000",4,145285.28,145285.28,4,2,2,0,0,0,2,2,0,0,0,29
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","6) $50.001 a $100.000",2,113603.33,113603.33,2,2,0,0,0,1,1,0,0,0,0,25
AUSO,141,2025-10-02,2029-10-01,237,"5) 181 a 360 dias","7) $100.001 a $500.000",2,437038.80,437038.80,6,3,3,0,0,0,3,2,0,0,1,60
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","1) MENOR A $5.000",1543,3344577.88,3344577.88,2763,999,1764,995,4,0,0,1763,1,0,0,5
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","2) $5.001 a $10.000",352,2478244.47,2478244.47,692,199,493,108,10,7,74,485,2,0,6,1076
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","3) $10.001 a $20.000",244,3458982.59,3458982.59,436,167,269,4,9,14,140,242,2,6,19,2265
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","4) $20.001 a $35.000",172,4585957.38,4585957.38,309,122,187,1,4,6,111,179,0,0,8,1602
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","5) $35.001 a $50.000",94,3916366.09,3916366.09,184,74,110,0,3,6,65,102,1,1,6,978
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","6) $50.001 a $100.000",75,4975136.91,4975136.91,145,57,88,0,2,3,52,82,1,0,5,794
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","7) $100.001 a $500.000",21,2880033.75,2880033.75,29,11,18,0,0,2,9,16,1,0,1,137
AUSO,142,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","8) >$500.000",1,643442.54,643442.54,1,0,1,0,0,0,0,1,0,0,0,0
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","1) MENOR A $5.000",191,345888.04,345888.04,312,108,204,106,2,0,0,203,1,0,0,3
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","2) $5.001 a $10.000",18,124899.07,124899.07,24,12,12,8,0,0,4,11,0,0,1,66
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","3) $10.001 a $20.000",17,251631.68,251631.68,26,13,13,0,1,2,10,13,0,0,0,159
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","4) $20.001 a $35.000",5,140314.65,140314.65,9,6,3,0,0,1,5,3,0,0,0,53
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","5) $35.001 a $50.000",4,150786.06,150786.06,11,5,6,0,1,0,4,6,0,0,0,51
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","6) $50.001 a $100.000",5,387158.25,387158.25,6,4,2,0,0,0,4,1,0,0,1,85
AUSO,143,2025-11-04,2029-11-03,204,"5) 181 a 360 dias","7) $100.001 a $500.000",4,759678.76,759678.76,10,4,6,0,0,0,4,5,1,0,0,61
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","1) MENOR A $5.000",1599,3295512.86,3295512.86,2780,976,1804,966,10,0,0,1804,0,0,0,14
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","2) $5.001 a $10.000",323,2233905.73,2233905.73,586,245,341,157,10,8,70,331,1,2,7,1133
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","3) $10.001 a $20.000",252,3653061.16,3653061.16,426,168,258,17,5,4,142,238,2,0,18,2411
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","4) $20.001 a $35.000",124,3325600.49,3325600.49,206,80,126,11,2,2,65,116,2,1,7,1021
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","5) $35.001 a $50.000",63,2641711.50,2641711.50,107,53,54,0,6,6,41,46,2,1,5,725
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","6) $50.001 a $100.000",69,4760603.34,4760603.34,120,59,61,0,7,3,49,55,3,0,3,855
AUSO,144,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","7) $100.001 a $500.000",23,3155231.98,3155231.98,35,18,17,1,2,0,15,17,0,0,0,231
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","1) MENOR A $5.000",250,360187.74,360187.74,427,120,307,119,1,0,0,306,1,0,0,2
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","2) $5.001 a $10.000",22,153122.09,153122.09,341,54,287,47,0,0,7,286,1,0,0,116
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","3) $10.001 a $20.000",17,260714.04,260714.04,26,14,12,0,1,3,10,10,0,0,2,179
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","4) $20.001 a $35.000",7,182508.84,182508.84,11,4,7,0,0,0,4,7,0,0,0,67
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","5) $35.001 a $50.000",7,278590.36,278590.36,12,5,7,0,0,0,5,7,0,0,0,80
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","6) $50.001 a $100.000",6,446242.81,446242.81,8,5,3,0,0,0,5,3,0,0,0,92
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","7) $100.001 a $500.000",2,268813.52,268813.52,3,1,2,0,0,0,1,2,0,0,0,17
AUSO,145,2025-12-02,2029-12-01,176,"4) 91 a 180 dias","8) >$500.000",1,740236.70,740236.70,1,0,1,0,0,0,0,1,0,0,0,0
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","1) MENOR A $5.000",1785,3801981.62,3801981.62,3085,1088,1997,1077,11,0,0,1997,0,0,0,12
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","2) $5.001 a $10.000",412,2931255.55,2931255.55,697,297,400,186,11,4,96,385,2,1,12,1541
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","3) $10.001 a $20.000",317,4469223.56,4469223.56,532,185,347,14,13,10,148,325,4,0,18,2603
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","4) $20.001 a $35.000",188,4994046.05,4994046.05,310,127,183,6,6,6,109,167,1,1,14,1696
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","5) $35.001 a $50.000",108,4448050.20,4448050.20,187,74,113,3,5,2,64,108,0,0,5,998
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","6) $50.001 a $100.000",104,7010913.76,7010913.76,169,63,106,0,4,1,58,99,1,0,6,1024
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","7) $100.001 a $500.000",36,5309833.44,5309833.44,69,30,39,1,4,0,25,34,1,0,4,410
AUSO,146,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","8) >$500.000",2,1666668.76,1666668.76,4,3,1,0,1,0,2,1,0,0,0,36
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","1) MENOR A $5.000",240,345546.08,345546.08,972,177,795,176,1,0,0,795,0,0,0,1
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","2) $5.001 a $10.000",28,200091.00,200091.00,48,20,28,13,0,1,6,28,0,0,0,89
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","3) $10.001 a $20.000",19,283740.15,283740.15,37,13,24,0,0,0,13,24,0,0,0,173
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","4) $20.001 a $35.000",13,323825.43,323825.43,42,19,23,1,4,1,13,20,2,0,1,196
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","5) $35.001 a $50.000",5,195538.31,195538.31,6,5,1,1,0,0,4,0,0,0,1,100
AUSO,147,2026-01-06,2030-01-05,141,"4) 91 a 180 dias","6) $50.001 a $100.000",8,586794.12,586794.12,15,7,8,1,3,1,2,8,0,0,0,40
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","1) MENOR A $5.000",1997,4242112.62,4242112.62,3581,1210,2371,1204,6,0,0,2370,1,0,0,11
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","2) $5.001 a $10.000",365,2582271.62,2582271.62,594,231,363,165,10,9,47,357,1,1,4,792
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","3) $10.001 a $20.000",252,3535677.95,3535677.95,397,168,229,6,7,7,148,210,0,2,17,2411
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","4) $20.001 a $35.000",150,3968594.64,3968594.64,258,103,155,6,6,5,86,144,2,2,7,1389
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","5) $35.001 a $50.000",68,2837569.09,2837569.09,115,46,69,1,2,2,41,63,1,1,4,674
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","6) $50.001 a $100.000",74,4777888.33,4777888.33,123,58,65,1,4,2,51,60,0,1,4,848
AUSO,148,2026-02-04,2030-02-03,112,"4) 91 a 180 dias","7) $100.001 a $500.000",19,2613019.71,2613019.71,27,16,11,1,0,0,15,11,0,0,0,234
